month,site,job_family,open_positions,time_to_fill_days,offer_acceptance_rate
2023-12-01,PARIS,IT ,0,243,0.05355580101639794
2025-06-01,Madrid,IT ,9,43,0.20578717971934876
2025-05-01,Madrid,Operations,46,19,0.30697084541148006
2024-04-01,Paris,HR,23,133,0.5951253417512061
2023-02-01,Madrid,finance,36,288,0.7190910605746451
2024-03-01,Lyon,IT ,35,170,1.246302508636012
2023-08-01,Berlin,IT,10,94,0.630130575586653
2023-06-01,BERLIN,Finance,41,222,1.4106693575907527
2023-05-01,PARIS,Operations,34,194,0.8238080030712014
2024-02-01,BERLIN,finance,32,159,0.5905657255910607
2023-04-01,Madrid,Operations,40,84,1.3792622840790705
2023-03-01,Paris,HR,28,16,0.24891384883301315
2025-08-01,lyon,Finance,40,297,1.0054878530650284
2024-12-01,Lyon,Operations,33,109,0.045673899586234544
2024-12-01,Lyon,Operations,49,149,1.26602257430006
2025-06-01,Paris,IT,39,108,1.0374965886956278
2023-12-01,lyon,Operations,10,193,1.395698593028759
2025-01-01,Madrid,Operations,0,188,0.45451796395929334
2024-06-01,Lyon,Finance,40,168,1.3313129140404045
2024-06-01,PARIS,HR,2,-16,0.5067414855459282
2025-05-01,Lyon,Finance,37,194,0.6073114443863249
2024-09-01,Lyon,Finance,40,69,1.6015070921202617
2023-02-01,Lyon,Operations,14,16,0.7783630653843985
2025-08-01,Lyon,Operations,25,217,0.8883191583933305
2025-06-01,BERLIN,Finance,48,159,1.5915642077614969
2025-04-01,lyon,finance,47,209,1.6120907301069152
2025-01-01,Paris,HR,1,116,0.5829591772484031
2025-05-01,Lyon,IT ,9,-7,0.7824218026490184
2023-08-01,Madrid,IT,7,75,0.9024516538904562
2025-07-01,Paris,IT ,4,173,0.5242374895899164
2023-02-01,Lyon,IT,10,47,1.156162291977076
2024-06-01,Lyon,IT,11,21,0.43951265360015546
2024-09-01,BERLIN,HR,11,39,0.2681799305375142
2024-10-01,Berlin,HR,29,102,1.58523313267062
2025-06-01,PARIS,IT,5,286,0.019905955733659452
2024-07-01,lyon,finance,0,7,1.0477210007021687
2024-09-01,Paris,IT,5,187,1.1797009063574684
2024-02-01,Lyon,Finance,19,120,1.2701224177371861
2024-01-01,Paris,IT,9,31,0.8731833372591474
2025-11-01,BERLIN,HR,41,126,0.4228275789786473
2024-07-01,BERLIN,Finance,32,23,1.3661531804074396
2023-04-01,lyon,IT,45,133,0.1431057050864417
2024-09-01,BERLIN,Finance,29,211,1.6252414410889966
2024-12-01,Paris,Operations,3,65,0.5334819685853343
2024-01-01,PARIS,IT,15,250,0.12287811674608402
2024-10-01,Paris,IT,45,51,0.17332199426830497
2024-11-01,Paris,HR,27,98,1.683804932194572
2024-05-01,PARIS,Finance,30,-12,1.0341663607511844
2024-08-01,lyon,Finance,9,291,1.0374040733846044
2025-08-01,BERLIN,IT,0,89,1.4004780163633483
2024-03-01,Madrid,IT,39,293,0.8343027627060045
2023-11-01,lyon,HR,40,158,0.4272843757116823
2023-04-01,Lyon,finance,44,178,0.2549060721453339
2024-05-01,Lyon,IT,37,238,0.21950641894234355
2025-05-01,PARIS,Operations,20,156,1.3499240431848751
2024-03-01,Paris,HR,27,284,1.480919050002771
2025-04-01,PARIS,Finance,8,258,1.4215452256429137
2024-11-01,Paris,IT,20,40,1.6464307956588744
2023-03-01,Berlin,Operations,16,228,1.4847104669172664
2024-09-01,Lyon,Finance,6,235,0.6993390774579821
2025-05-01,Berlin,IT ,48,28,0.2798803347306053
2024-04-01,Lyon,HR,18,103,1.3357400353348086
2024-12-01,Paris,HR,2,27,0.8623445262407923
2025-08-01,Madrid,HR,17,145,0.5979166456909469
2025-07-01,Berlin,Finance,21,209,0.039025760556118005
2025-10-01,Berlin,HR,9,167,1.35354029871187
2024-09-01,BERLIN,HR,18,62,1.4889045770070337
2024-01-01,Madrid,Finance,46,162,0.9659681113938381
2025-01-01,Lyon,Operations,22,264,1.6225004644206644
2023-06-01,lyon,IT ,3,60,0.07407435502595892
2024-10-01,PARIS,IT ,10,119,0.13167115755298858
2024-03-01,PARIS,finance,18,185,0.20390729988563133
2024-06-01,lyon,IT,19,91,0.6218230076460196
2025-07-01,PARIS,IT ,19,85,0.6009564813247498
2023-11-01,Berlin,HR,22,89,1.0514139022958526
2025-01-01,Paris,Finance,25,253,1.4461091313536167
2025-01-01,BERLIN,IT,44,66,0.16423997358250444
2024-06-01,Paris,Finance,7,87,0.8811303482594952
2025-11-01,Madrid,HR,3,74,0.11765257223771262
2024-02-01,Paris,finance,13,184,0.20852184184301503
2024-08-01,lyon,IT ,0,33,1.3017781115986486
2025-10-01,Berlin,HR,14,62,0.9386343634243643
2025-02-01,PARIS,Finance,18,292,0.4965654940575586
2024-08-01,BERLIN,IT,26,296,0.5347694083596872
2023-08-01,Paris,IT ,16,163,0.8672214453376562
2024-11-01,PARIS,IT ,26,136,0.727784305941593
2025-11-01,Paris,HR,41,205,0.1457468339793935
2023-12-01,Madrid,IT ,15,99,0.615038828407117
2023-03-01,Madrid,HR,23,48,0.9714570127503345
2023-07-01,Berlin,Operations,12,123,1.4471927086769196
2024-08-01,Paris,finance,24,167,0.5395226975176272
2024-12-01,BERLIN,HR,49,138,0.39164366126341454
2025-01-01,PARIS,finance,33,192,0.5300235759446168
2024-07-01,Lyon,IT ,5,234,0.7141564546975636
2025-03-01,PARIS,Operations,33,176,1.0040798712489274
2024-01-01,Madrid,finance,13,57,1.4389796452202055
2024-10-01,Madrid,IT ,11,9,0.25870009785159637
2025-12-01,Madrid,finance,36,259,1.227587869149575
2024-11-01,PARIS,Finance,11,207,1.3202223496382877
2024-08-01,BERLIN,finance,21,256,1.133250832921195
2025-06-01,Lyon,Finance,21,199,1.5319240203981763
2024-07-01,Madrid,Operations,45,58,1.4722446692849234
2025-03-01,Lyon,IT,6,270,1.5799170926047237
2023-02-01,BERLIN,Finance,30,44,1.0524245150420573
2025-10-01,BERLIN,IT ,31,100,0.016104802860703513
2023-09-01,Paris,IT,18,98,1.4615984876400012
2024-09-01,PARIS,Finance,26,151,1.0454705186630955
2024-08-01,Madrid,Finance,28,57,0.7584481663469158
2023-08-01,Paris,HR,35,183,1.1994984744165897
2024-09-01,lyon,IT ,16,-16,0.9880435954187003
2024-04-01,Lyon,IT ,12,81,0.5005741801011777
2023-01-01,Madrid,Finance,29,156,1.5261873029073072
2023-02-01,Lyon,finance,9,297,0.4498046241696317
2023-05-01,Paris,IT,46,-6,0.05390655504389192
2025-11-01,Madrid,HR,0,193,0.26618220420614125
2023-10-01,PARIS,HR,38,197,0.30383815431218675
2023-10-01,BERLIN,finance,33,200,1.6790376769964734
2025-02-01,Paris,IT,21,-20,0.7525913566439612
2024-03-01,lyon,HR,5,203,0.9548114356575105
2023-03-01,Madrid,HR,29,118,1.6200765581325083
2024-03-01,Berlin,Finance,2,269,0.6670590195745032
2024-04-01,BERLIN,HR,20,-4,0.6448337541535323
2024-11-01,Madrid,HR,26,198,0.10368098637368588
2024-07-01,BERLIN,IT,28,171,0.9603362800945702
2023-10-01,Paris,HR,45,121,0.9648083361266573
2023-04-01,Lyon,IT,46,149,1.0975792647993339
2025-09-01,BERLIN,finance,10,97,0.2345860384836794
2024-01-01,lyon,Finance,12,279,0.9864019713393244
2023-11-01,lyon,IT,37,272,0.029275681944744225
2023-08-01,Madrid,HR,19,33,0.78369262649458
2025-05-01,PARIS,finance,1,136,1.0704020359605253
2025-10-01,Madrid,IT,27,61,0.6157351262422173
2024-09-01,PARIS,Finance,17,31,1.3776872868804508
2024-06-01,PARIS,finance,30,294,0.2609351986389439
2025-05-01,Madrid,IT,19,165,1.2465531000777295
2025-06-01,Paris,IT ,44,124,0.37010397510018916
2024-05-01,PARIS,finance,13,229,1.6945705794141293
2024-11-01,Paris,HR,49,174,1.1293134552876405
2023-06-01,Paris,Finance,7,200,0.1852738940326448
2025-03-01,Berlin,finance,25,152,0.3883809393366551
2025-11-01,Paris,Finance,43,81,1.437355731512231
2025-01-01,lyon,Operations,20,137,0.12802584711254245
2023-03-01,Madrid,IT ,22,212,0.6525607540940168
2025-11-01,BERLIN,HR,5,51,0.13756007837645245
2023-04-01,Berlin,finance,18,110,0.9658753517885845
2023-05-01,Lyon,Finance,25,44,0.13363377288351533
2023-01-01,BERLIN,finance,2,76,1.2467688931208312
2025-07-01,Paris,finance,1,239,1.5117324671221655
2023-09-01,lyon,finance,48,73,0.551074908352747
2025-03-01,PARIS,finance,6,74,0.4393797806995347
2024-04-01,Berlin,finance,12,213,1.2403943580638979
2023-06-01,Madrid,IT,13,14,0.042297608705082125
2024-12-01,BERLIN,HR,9,205,0.2925887158950108
2025-01-01,Berlin,Finance,28,6,0.07198126568132608
2025-10-01,Lyon,HR,27,148,1.436326229283217
2025-11-01,Paris,IT ,19,129,1.2328278141946742
2024-09-01,lyon,IT ,5,147,1.5025861668423452
2025-08-01,Madrid,Finance,20,293,0.2681693286446559
2024-01-01,Lyon,IT ,9,16,0.5225418525228682
2025-06-01,BERLIN,finance,6,119,0.13020403449532142
2023-12-01,Berlin,finance,2,176,1.5029552891613132
2025-09-01,Berlin,IT ,11,176,0.40383247866470007
2025-06-01,Madrid,Operations,46,38,1.2137083815348342
2024-11-01,Lyon,HR,18,285,0.2620865569456981
2025-01-01,Lyon,HR,42,238,0.0018967199863686667
2025-06-01,Madrid,HR,26,43,1.4488914579879435
2025-08-01,BERLIN,HR,44,241,1.5943069309416045
2025-06-01,BERLIN,finance,16,162,1.5210056323989514
2025-04-01,BERLIN,Operations,19,173,0.27200156272919285
2023-02-01,Madrid,HR,10,165,1.4428138720931205
2023-10-01,Lyon,IT ,22,34,1.1043835369157076
2025-12-01,Berlin,finance,26,186,1.6476724465079593
2023-09-01,PARIS,IT ,38,75,0.3194717717483178
2023-07-01,Paris,IT ,29,109,0.3832013217631669
2023-12-01,Paris,Finance,28,266,1.5390003064069802
2025-10-01,lyon,IT ,36,150,1.62432979807803
2024-03-01,Berlin,IT,1,54,0.6935552611375175
2023-12-01,BERLIN,Operations,0,61,1.6687214544327111
2023-06-01,BERLIN,finance,18,82,0.126840117290728
2025-02-01,Madrid,finance,24,260,1.164176389073679
2023-05-01,Lyon,IT,4,274,1.3641759417894208
2023-10-01,Berlin,finance,25,148,1.5029816204585362
2024-09-01,Lyon,IT ,38,74,0.6123104933114591
2025-04-01,Lyon,Operations,24,157,1.145761027459886
2023-11-01,Berlin,Operations,39,36,1.5468427898684816
2024-02-01,Paris,HR,34,105,1.6903798663760095
2024-04-01,lyon,Operations,6,77,1.5569610789408317
2024-09-01,lyon,IT ,1,31,1.26105139486882
2024-02-01,Lyon,finance,42,283,1.0793637733204353
2023-12-01,Lyon,IT,26,263,1.264682552685891
2025-02-01,Lyon,Operations,15,21,0.5721050531060139
2023-09-01,Lyon,HR,32,294,1.2325672859569474
2023-03-01,lyon,finance,46,143,0.1182561082749168
2024-12-01,BERLIN,IT ,19,115,1.6764730890720863
2024-07-01,Madrid,HR,18,108,1.306763820910669
2023-12-01,lyon,HR,38,170,1.074023878763531
2023-02-01,Lyon,Operations,33,183,0.709343595783809
2025-04-01,PARIS,HR,4,201,0.13041930354975065
2023-01-01,Madrid,Operations,22,-12,0.5753170908592665
2025-05-01,PARIS,HR,46,72,1.4375299851653909
2023-03-01,BERLIN,Finance,28,113,0.6616215339247697
2024-11-01,Paris,finance,3,148,1.624662972493465
2023-08-01,Lyon,finance,43,3,0.8867631752753987
2024-02-01,Berlin,IT ,21,107,1.5000789885583046
2025-04-01,PARIS,Operations,14,86,1.443170978044832
2024-09-01,Lyon,Operations,29,90,0.41285710564957756
2023-03-01,Lyon,IT ,27,295,0.5184356512130867
2024-02-01,Paris,Operations,41,-17,0.3415932728683335
2024-07-01,Madrid,IT ,23,-7,0.2697516066968501
2023-04-01,Lyon,IT,46,56,0.3772945649335545
2024-11-01,Madrid,Finance,49,138,1.3488287672203476
2023-07-01,lyon,Operations,29,18,0.14979281657484528
2024-04-01,Paris,finance,43,254,1.2559171596313803
2023-01-01,lyon,IT,12,260,0.4192155640119497
2024-08-01,Paris,finance,12,135,0.8515238037438283
2025-02-01,PARIS,finance,11,56,0.06795587512859957
2023-04-01,PARIS,finance,23,3,1.2020131726503103
2024-06-01,Lyon,finance,30,19,0.2566251821826535
2024-05-01,Madrid,Finance,26,-6,1.357633706285624
2024-10-01,BERLIN,HR,45,33,0.17147719616282422
2025-10-01,Berlin,finance,41,67,0.32517636151684265
2023-08-01,Madrid,Finance,25,58,1.5682297660359243
2025-02-01,Madrid,finance,44,-16,1.1770414215501557
2023-03-01,Berlin,Operations,20,18,0.15820489751113864
2025-01-01,Madrid,HR,47,88,0.39343962220096473
2025-12-01,Paris,HR,13,170,1.1402904842104464
2024-03-01,BERLIN,IT,37,179,0.5900878189586473
2023-07-01,BERLIN,IT ,35,55,1.3445420493039133
2025-07-01,Berlin,IT,49,57,1.6472550169624722
2024-03-01,Lyon,HR,9,127,1.162328849348969
2024-01-01,BERLIN,Finance,34,71,1.0116854970969087
2024-10-01,Madrid,Operations,13,156,0.4822270245188153
2024-11-01,Lyon,finance,16,69,1.4919359425620056
2023-03-01,Lyon,IT,1,-3,0.17602403966118577
2024-08-01,Madrid,HR,25,2,0.4907908046326643
2024-07-01,BERLIN,Finance,16,85,0.740491597210752
2025-06-01,Lyon,HR,32,22,0.18582407853407928
2025-08-01,Berlin,IT,47,295,0.3294493486040754
2025-06-01,Paris,IT ,0,95,0.9053141005016121
2024-12-01,BERLIN,HR,41,29,0.17700530711412335
2023-12-01,BERLIN,finance,36,63,0.6387248899805064
2024-05-01,Lyon,Finance,47,16,1.5522720298566437
2023-09-01,BERLIN,HR,1,92,0.805552004685818
2024-03-01,Madrid,IT,13,164,1.0237678573383493
2025-01-01,BERLIN,Operations,30,137,0.3425786545911683
2023-12-01,Berlin,finance,43,94,1.4330483251440236
2024-02-01,Berlin,Operations,42,26,1.0295468702073916
2024-08-01,Lyon,finance,27,70,1.6360810071102634
2025-03-01,Lyon,HR,40,-16,0.439896791192139
2025-06-01,Madrid,Operations,17,81,1.019225555781892
2025-01-01,Paris,finance,15,256,0.9990322696080355
2025-04-01,Madrid,Operations,10,204,1.5086087841253322
2024-05-01,PARIS,finance,7,180,1.2601219313305405
2025-02-01,PARIS,Operations,34,260,0.280156767877147
2023-07-01,Lyon,IT,18,17,1.4401452617527417
2024-08-01,lyon,finance,47,152,1.4829402468695412
2023-08-01,BERLIN,IT ,31,281,0.9072355893532241
2025-04-01,PARIS,finance,7,209,0.8316682930085516
2024-03-01,PARIS,finance,43,172,0.9474083348823836
2024-05-01,BERLIN,IT,45,299,0.08570763342057271
2025-03-01,PARIS,IT,34,269,1.0906102246227278
2025-02-01,lyon,IT ,11,175,0.15505859402031322
2024-03-01,lyon,Finance,49,158,1.1425635779091767
2024-01-01,BERLIN,Finance,44,-4,1.5977643254951346
2024-08-01,Paris,IT ,17,36,1.1529020605465967
2024-05-01,lyon,finance,31,48,0.8066834378705282
2025-01-01,BERLIN,IT,25,-11,1.15604838677287
2024-09-01,Paris,IT ,37,103,1.1312545510163756
2023-08-01,Madrid,Finance,5,243,0.8932903834702245
2024-05-01,Berlin,IT ,12,251,1.3527481586754986
2025-12-01,Berlin,IT ,6,111,1.5773892217893142
2025-10-01,Paris,finance,35,195,0.07613008688219554
2023-10-01,Paris,Finance,6,9,1.5575846041773982
2025-07-01,PARIS,Operations,47,132,0.6620953769200346
2024-02-01,Lyon,IT ,11,28,0.29843533204956235
2023-11-01,PARIS,HR,34,68,0.10789446210935454
2023-11-01,PARIS,finance,1,109,1.3817510677966918
2025-05-01,Madrid,Finance,2,77,1.4943498127425479
2024-04-01,Berlin,Finance,36,167,1.6228576975512763
2024-07-01,Paris,finance,20,233,1.0549680667889374
2024-10-01,Paris,HR,29,266,0.10397561268127646
2024-12-01,BERLIN,Finance,26,27,0.6860024065691311
2023-09-01,PARIS,IT,26,173,0.30058496618552144
2025-05-01,Berlin,Finance,10,103,1.3012791005060356
2025-09-01,lyon,HR,17,9,1.5070177337379622
2025-03-01,Lyon,Finance,6,211,0.3041360871690288
2025-04-01,PARIS,Operations,1,235,0.04842333567489254
2025-10-01,Lyon,Finance,25,71,1.194391533819746
2025-12-01,PARIS,IT,7,-4,0.47664350279061285
2025-08-01,PARIS,finance,23,210,0.8978473635110363
2024-06-01,Madrid,IT,0,178,1.5399345098400579
2025-02-01,BERLIN,Finance,47,61,0.9189783020051034
2024-04-01,PARIS,IT ,46,17,0.031150257344679043
2025-08-01,lyon,Operations,31,295,1.207991802031045
2025-09-01,lyon,Finance,34,211,1.6449275079604628
2024-12-01,Berlin,Operations,17,35,1.5340652430065864
2023-06-01,BERLIN,IT,33,135,1.6744649700148804
2024-02-01,Paris,IT ,36,114,0.15614416489689734
2024-08-01,Berlin,Finance,46,146,1.6109117201698
2025-02-01,PARIS,Operations,6,278,1.5188026632688643
2024-02-01,Berlin,HR,22,14,0.38760087932465637
2024-12-01,Paris,finance,16,-13,0.14840803541453382
2023-07-01,Paris,Finance,5,88,1.5973132712994218
2023-03-01,Lyon,HR,9,162,0.42720378656097985
2025-02-01,Berlin,IT,23,0,1.0639689729924358
2024-08-01,Madrid,IT ,42,210,0.5205421197148231
2025-01-01,Berlin,IT ,44,130,0.7514717627100304
2025-06-01,Lyon,Finance,27,217,1.0344202634378168
2025-08-01,BERLIN,IT ,30,174,0.24339654284321893
2023-07-01,lyon,Finance,35,10,0.4382024177520565
2024-09-01,BERLIN,Operations,30,23,0.382568180320321
2024-09-01,Lyon,Operations,32,51,1.544872942855209
2024-11-01,Madrid,Operations,31,57,0.15701271495548888
2023-12-01,lyon,finance,10,134,1.6914456631618664
2023-04-01,BERLIN,Finance,10,101,0.9766111808585008
2024-07-01,Lyon,finance,3,284,1.2162772683250058
2023-05-01,Madrid,HR,5,132,1.234443653729213
2023-01-01,PARIS,IT,31,44,1.5566479422780197
2025-07-01,PARIS,HR,25,79,0.2951396548092957
2023-02-01,Paris,HR,31,99,1.649450350330067
2023-02-01,Lyon,IT ,38,195,0.6098439408515496
2023-11-01,lyon,HR,41,21,0.730309883983121
2023-09-01,BERLIN,Finance,28,86,0.381024206693122
2023-03-01,Paris,IT ,4,10,0.5432703078242536
2025-09-01,Berlin,finance,2,70,0.20989064592496912
2024-11-01,Lyon,IT ,47,10,1.0070957967457144
2024-06-01,Berlin,HR,31,73,1.6517378213753837
2023-10-01,lyon,Finance,40,290,1.5256356940177567
2025-07-01,PARIS,IT ,13,-8,0.8102713224827578
2024-04-01,Paris,Operations,23,183,0.7392351296956821
2025-03-01,lyon,IT ,32,73,0.9465411196952274
2023-04-01,Lyon,finance,33,116,1.0005815681894643
2023-01-01,Paris,IT,30,22,1.2383481662791496
2023-12-01,lyon,finance,49,155,0.05129556444554623
2023-09-01,Lyon,HR,24,284,0.3234436609524229
2025-05-01,Berlin,Operations,8,274,0.07446448304148148
2023-01-01,lyon,HR,23,239,1.2604746918771663
2024-07-01,Paris,finance,37,-8,0.7059303566168982
2024-01-01,Lyon,IT,5,279,0.02391290228426728
2023-09-01,Madrid,finance,36,23,1.4452057666319007
2024-10-01,Paris,HR,48,32,0.3614691504663159
2025-01-01,lyon,Operations,48,-11,0.29113512046285783
2023-09-01,Madrid,IT,39,173,0.4335199164601505
2025-11-01,Lyon,Operations,13,182,0.9246563380201404
2023-09-01,PARIS,IT,38,51,0.8711972435627674
2023-07-01,lyon,IT,19,282,1.0428263894093814
2024-05-01,BERLIN,IT ,29,-12,1.3879312025085953
2023-12-01,Berlin,finance,6,281,0.24206732041789122
2023-09-01,lyon,Operations,22,262,0.8840424573966599
2023-06-01,Paris,IT,40,103,1.5818440285247197
2024-12-01,PARIS,IT,20,286,0.25091341450504584
2024-07-01,Paris,Finance,1,298,1.3206683027988684
2024-05-01,BERLIN,finance,26,198,1.5202061964498885
2024-02-01,Madrid,Operations,29,234,0.08076031383174734
2023-01-01,PARIS,Finance,20,145,0.603360466355133
2024-06-01,PARIS,IT,37,39,0.08856088694257143
2025-06-01,Paris,Finance,22,177,1.5575013316316335
2024-12-01,PARIS,HR,34,279,0.5708078480873949
2024-04-01,lyon,finance,20,178,0.14028886600458892
2024-06-01,Lyon,Operations,37,31,0.14458725070243256
2023-11-01,Berlin,Operations,30,26,1.1582240237774948
2025-10-01,Paris,HR,49,39,1.6906504758891585
2023-02-01,Madrid,finance,8,251,1.0153073221518352
2025-12-01,Berlin,HR,19,13,0.005583605739849573
2025-03-01,Paris,Finance,32,7,0.5036127248349109
2023-08-01,Paris,HR,44,205,0.15603453289561783
2024-04-01,Madrid,IT,15,180,0.4336489883659023
2024-03-01,Madrid,HR,31,224,1.2627763231199174
2023-01-01,Madrid,Finance,18,36,0.6789914377972026
2025-02-01,Lyon,IT ,17,100,0.41770901521415765
2025-07-01,Madrid,Operations,27,261,0.6617164732709014
2025-12-01,Madrid,HR,22,106,0.6200797671096995
2023-03-01,BERLIN,finance,32,157,0.3892848060265781
2023-01-01,PARIS,IT ,8,147,0.19321647328559685
2023-04-01,Paris,HR,49,136,1.3797555740480223
2023-10-01,Madrid,IT,19,17,1.130232086135759
2025-09-01,Madrid,Operations,19,-13,0.4606913735605672
2023-07-01,Lyon,Operations,15,53,0.11221860343838215
2024-03-01,Madrid,IT ,36,136,1.2077342151464507
2023-09-01,Lyon,HR,15,143,0.35703544586602
2023-05-01,Madrid,IT,10,159,1.1050085212343312
2025-09-01,lyon,IT,33,225,0.7310271744718847
2025-05-01,lyon,finance,13,156,0.5223098254129216
2025-01-01,PARIS,Finance,21,253,0.3954007877981872
2024-07-01,BERLIN,Finance,19,10,0.3901758619571907
2024-05-01,PARIS,IT,38,215,0.17358227352383263
2025-05-01,Lyon,IT,12,39,1.5986645358620728
2024-09-01,lyon,IT ,4,280,0.5450115743025212
2024-03-01,BERLIN,Finance,28,147,1.6497477918259789
2025-02-01,BERLIN,HR,44,67,0.5950125131223649
2023-03-01,Lyon,HR,21,169,1.6874922559649048
2025-06-01,lyon,Finance,41,200,0.8376042503188665
2024-05-01,Berlin,HR,5,50,0.08679838395920204
2023-06-01,Madrid,IT ,26,94,0.6073642829437524
2024-01-01,PARIS,finance,15,193,1.4278663881465705
2023-07-01,Madrid,HR,14,108,0.31160726843195646
2024-04-01,Berlin,IT ,22,174,0.8622450240701106
2023-05-01,Berlin,HR,46,107,1.4512550601424077
2024-05-01,BERLIN,Operations,20,214,1.4968165127476232
2023-01-01,BERLIN,HR,35,162,0.5060351814525937
2023-09-01,Lyon,HR,41,40,0.0061736704173445895
2024-01-01,lyon,Finance,8,18,0.8298807742812108
2025-04-01,Berlin,finance,11,1,1.343951373716335
2024-09-01,Lyon,HR,42,168,0.3751935162203089
2023-07-01,Lyon,IT ,21,157,0.2650633654342787
2023-05-01,lyon,IT ,22,199,0.6772715220388305
2023-08-01,PARIS,IT ,39,253,0.4979716172849744
2024-11-01,lyon,IT ,48,225,0.4198284052634974
2025-09-01,PARIS,Operations,46,296,1.441278597198589
2023-01-01,Madrid,finance,31,246,0.2405646635593309
2025-06-01,Lyon,IT,34,-8,0.12284082132980868
2024-12-01,BERLIN,Finance,39,146,0.2367624145127344
2024-11-01,BERLIN,Finance,11,152,0.840246234161569
2024-09-01,Madrid,IT,10,270,1.587715588210061
2024-01-01,BERLIN,IT ,23,71,0.24816238810951385
2025-10-01,PARIS,IT,25,82,1.5448941174835458
2024-11-01,Madrid,finance,23,268,1.5070712449095867
2024-09-01,Paris,IT ,11,202,0.7386894758951311
2024-10-01,PARIS,finance,10,10,1.6022323698190348
2025-05-01,BERLIN,finance,38,215,0.7118461703232931
2024-11-01,BERLIN,Finance,30,253,0.37025797830109936
2024-10-01,PARIS,IT ,5,202,1.3843176397538204
2025-10-01,lyon,Operations,41,156,0.9042967812754676
2023-08-01,Berlin,IT ,37,122,0.9092363611387115
2024-12-01,BERLIN,Operations,13,43,1.0087464348791728
2023-09-01,Berlin,finance,45,242,0.03374637562617596
2025-07-01,PARIS,Operations,14,292,0.15617088292522888
2023-11-01,BERLIN,IT,17,104,0.03361191696717394
2025-07-01,Madrid,IT,33,28,0.8277285129440753
2023-03-01,Berlin,HR,6,0,0.6833305629658468
2025-01-01,Lyon,IT,2,247,1.6396434620496616
2024-01-01,BERLIN,IT ,41,129,1.2178513074906323
